,beer,TIMESTAMP,Month,day_of_week,is_weekend,Winter,Spring,Summer,Fall,actual_beer_sold
2523,62,1417132800,11,4,0,0,0,0,1,28.0
2524,78,1417219200,11,5,1,0,0,0,1,39.0
2525,75,1417305600,11,6,1,0,0,0,1,28.0
2526,38,1417392000,12,0,0,1,0,0,0,13.0
2527,48,1417478400,12,1,0,1,0,0,0,17.0
2528,59,1417564800,12,2,0,1,0,0,0,30.0
2529,56,1417651200,12,3,0,1,0,0,0,22.0
2530,72,1417737600,12,4,0,1,0,0,0,39.0
2531,63,1417824000,12,5,1,1,0,0,0,27.0
2532,74,1417910400,12,6,1,1,0,0,0,36.0
2533,58,1417996800,12,0,0,1,0,0,0,29.0
2534,60,1418083200,12,1,0,1,0,0,0,28.0
2535,52,1418169600,12,2,0,1,0,0,0,34.0
2536,52,1418256000,12,3,0,1,0,0,0,31.0
2537,57,1418342400,12,4,0,1,0,0,0,36.0
2538,100,1418428800,12,5,1,1,0,0,0,50.0
2539,76,1418515200,12,6,1,1,0,0,0,39.0
2540,55,1418601600,12,0,0,1,0,0,0,30.0
2541,63,1418688000,12,1,0,1,0,0,0,25.0
2542,68,1418774400,12,2,0,1,0,0,0,38.0
2543,62,1418860800,12,3,0,1,0,0,0,32.0
2544,85,1418947200,12,4,0,1,0,0,0,44.0
2545,89,1419033600,12,5,1,1,0,0,0,40.0
2546,81,1419120000,12,6,1,1,0,0,0,50.0
2547,74,1419206400,12,0,0,1,0,0,0,32.0
2548,72,1419292800,12,1,0,1,0,0,0,30.0
2549,86,1419379200,12,2,0,1,0,0,0,30.0
2550,78,1419465600,12,3,0,1,0,0,0,42.0
2551,65,1419552000,12,4,0,1,0,0,0,39.0
2552,72,1419638400,12,5,1,1,0,0,0,45.0
2553,87,1419724800,12,6,1,1,0,0,0,41.0
2554,72,1419811200,12,0,0,1,0,0,0,41.0
2555,65,1419897600,12,1,0,1,0,0,0,30.0
2556,83,1419984000,12,2,0,1,0,0,0,42.0
2557,81,1420070400,1,3,0,1,0,0,0,51.0
2558,58,1420156800,1,4,0,1,0,0,0,19.0
2559,67,1420243200,1,5,1,1,0,0,0,35.0
2560,57,1420329600,1,6,1,1,0,0,0,23.0
2561,48,1420416000,1,0,0,1,0,0,0,33.0
2562,50,1420502400,1,1,0,1,0,0,0,30.0
2563,51,1420588800,1,2,0,1,0,0,0,34.0
2564,57,1420675200,1,3,0,1,0,0,0,30.0
2565,50,1420761600,1,4,0,1,0,0,0,32.0
2566,80,1420848000,1,5,1,1,0,0,0,38.0
2567,65,1420934400,1,6,1,1,0,0,0,32.0
2568,41,1421020800,1,0,0,1,0,0,0,23.0
2569,50,1421107200,1,1,0,1,0,0,0,26.0
2570,56,1421193600,1,2,0,1,0,0,0,30.0
2571,66,1421280000,1,3,0,1,0,0,0,34.0
2572,72,1421366400,1,4,0,1,0,0,0,30.0
2573,87,1421452800,1,5,1,1,0,0,0,36.0
2574,84,1421539200,1,6,1,1,0,0,0,32.0
2575,47,1421625600,1,0,0,1,0,0,0,31.0
2576,52,1421712000,1,1,0,1,0,0,0,28.0
2577,62,1421798400,1,2,0,1,0,0,0,31.0
2578,51,1421884800,1,3,0,1,0,0,0,25.0
2579,69,1421971200,1,4,0,1,0,0,0,29.0
2580,100,1422057600,1,5,1,1,0,0,0,52.0
2581,88,1422144000,1,6,1,1,0,0,0,41.0
2582,61,1422230400,1,0,0,1,0,0,0,27.0
2583,49,1422316800,1,1,0,1,0,0,0,26.0
2584,58,1422403200,1,2,0,1,0,0,0,27.0
2585,45,1422489600,1,3,0,1,0,0,0,18.0
2586,64,1422576000,1,4,0,1,0,0,0,32.0
2587,76,1422662400,1,5,1,1,0,0,0,40.0
2588,77,1422748800,2,6,1,1,0,0,0,38.0
2589,43,1422835200,2,0,0,1,0,0,0,21.0
2590,38,1422921600,2,1,0,1,0,0,0,24.0
2591,50,1423008000,2,2,0,1,0,0,0,19.0
2592,48,1423094400,2,3,0,1,0,0,0,28.0
2593,60,1423180800,2,4,0,1,0,0,0,24.0
2594,100,1423267200,2,5,1,1,0,0,0,51.0
2595,81,1423353600,2,6,1,1,0,0,0,32.0
2596,58,1423440000,2,0,0,1,0,0,0,36.0
2597,54,1423526400,2,1,0,1,0,0,0,22.0
2598,61,1423612800,2,2,0,1,0,0,0,32.0
2599,54,1423699200,2,3,0,1,0,0,0,20.0
2600,60,1423785600,2,4,0,1,0,0,0,37.0
2601,80,1423872000,2,5,1,1,0,0,0,37.0
2602,72,1423958400,2,6,1,1,0,0,0,35.0
2603,53,1424044800,2,0,0,1,0,0,0,33.0
2604,33,1424131200,2,1,0,1,0,0,0,14.0
2605,38,1424217600,2,2,0,1,0,0,0,23.0
2606,43,1424304000,2,3,0,1,0,0,0,24.0
2607,49,1424390400,2,4,0,1,0,0,0,25.0
2608,58,1424476800,2,5,1,1,0,0,0,28.0
2609,72,1424563200,2,6,1,1,0,0,0,38.0
2610,44,1424649600,2,0,0,1,0,0,0,27.0
2611,44,1424736000,2,1,0,1,0,0,0,24.0
2612,34,1424822400,2,2,0,1,0,0,0,13.0
2613,45,1424908800,2,3,0,1,0,0,0,11.0
2614,46,1424995200,2,4,0,1,0,0,0,7.0
2615,61,1425081600,2,5,1,1,0,0,0,37.0
2616,58,1425168000,3,6,1,0,0,0,0,34.0
2617,48,1425254400,3,0,0,0,0,0,0,16.0
2618,40,1425340800,3,1,0,0,0,0,0,22.0
2619,45,1425427200,3,2,0,0,1,0,0,18.0
2620,49,1425513600,3,3,0,0,1,0,0,17.0
2621,62,1425600000,3,4,0,0,1,0,0,36.0
2622,82,1425686400,3,5,1,0,1,0,0,38.0
2623,58,1425772800,3,6,1,0,1,0,0,35.0
2624,43,1425859200,3,0,0,0,1,0,0,22.0
2625,40,1425945600,3,1,0,0,1,0,0,22.0
2626,46,1426032000,3,2,0,0,1,0,0,28.0
2627,47,1426118400,3,3,0,0,1,0,0,20.0
2628,60,1426204800,3,4,0,0,1,0,0,35.0
2629,100,1426291200,3,5,1,0,1,0,0,48.0
2630,68,1426377600,3,6,1,0,1,0,0,36.0
2631,51,1426464000,3,0,0,0,1,0,0,21.0
2632,72,1426550400,3,1,0,0,1,0,0,35.0
2633,58,1426636800,3,2,0,0,1,0,0,28.0
2634,50,1426723200,3,3,0,0,1,0,0,28.0
2635,57,1426809600,3,4,0,0,1,0,0,30.0
2636,66,1426896000,3,5,1,0,1,0,0,41.0
2637,72,1426982400,3,6,1,0,1,0,0,32.0
2638,40,1427068800,3,0,0,0,1,0,0,20.0
2639,35,1427155200,3,1,0,0,1,0,0,9.0
2640,48,1427241600,3,2,0,0,1,0,0,20.0
2641,48,1427328000,3,3,0,0,1,0,0,35.0
2642,56,1427414400,3,4,0,0,1,0,0,26.0
2643,76,1427500800,3,5,1,0,1,0,0,36.0
2644,75,1427587200,3,6,1,0,1,0,0,44.0
2645,47,1427673600,3,0,0,0,1,0,0,25.0
2646,30,1427760000,3,1,0,0,1,0,0,17.0
2647,62,1427846400,4,2,0,0,1,0,0,37.0
2648,62,1427932800,4,3,0,0,1,0,0,26.0
2649,75,1428019200,4,4,0,0,1,0,0,37.0
2650,80,1428105600,4,5,1,0,1,0,0,36.0
2651,61,1428192000,4,6,1,0,1,0,0,37.0
2652,54,1428278400,4,0,0,0,1,0,0,28.0
2653,92,1428364800,4,1,0,0,1,0,0,43.0
2654,74,1428451200,4,2,0,0,1,0,0,39.0
2655,56,1428537600,4,3,0,0,1,0,0,27.0
2656,69,1428624000,4,4,0,0,1,0,0,33.0
2657,100,1428710400,4,5,1,0,1,0,0,46.0
2658,65,1428796800,4,6,1,0,1,0,0,31.0
2659,43,1428883200,4,0,0,0,1,0,0,22.0
2660,47,1428969600,4,1,0,0,1,0,0,16.0
2661,58,1429056000,4,2,0,0,1,0,0,32.0
2662,69,1429142400,4,3,0,0,1,0,0,32.0
2663,63,1429228800,4,4,0,0,1,0,0,28.0
2664,82,1429315200,4,5,1,0,1,0,0,43.0
2665,77,1429401600,4,6,1,0,1,0,0,43.0
2666,54,1429488000,4,0,0,0,1,0,0,30.0
2667,48,1429574400,4,1,0,0,1,0,0,21.0
2668,52,1429660800,4,2,0,0,1,0,0,28.0
2669,59,1429747200,4,3,0,0,1,0,0,31.0
2670,69,1429833600,4,4,0,0,1,0,0,43.0
2671,69,1429920000,4,5,1,0,1,0,0,38.0
2672,84,1430006400,4,6,1,0,1,0,0,47.0
2673,62,1430092800,4,0,0,0,1,0,0,30.0
2674,42,1430179200,4,1,0,0,1,0,0,9.0
2675,59,1430265600,4,2,0,0,1,0,0,35.0
2676,65,1430352000,4,3,0,0,1,0,0,31.0
2677,70,1430438400,5,4,0,0,1,0,0,30.0
2678,96,1430524800,5,5,1,0,1,0,0,44.0
2679,77,1430611200,5,6,1,0,1,0,0,50.0
2680,61,1430697600,5,0,0,0,1,0,0,25.0
2681,54,1430784000,5,1,0,0,1,0,0,15.0
2682,53,1430870400,5,2,0,0,1,0,0,32.0
2683,70,1430956800,5,3,0,0,1,0,0,34.0
2684,67,1431043200,5,4,0,0,1,0,0,39.0
2685,82,1431129600,5,5,1,0,1,0,0,46.0
2686,97,1431216000,5,6,1,0,1,0,0,49.0
2687,53,1431302400,5,0,0,0,1,0,0,19.0
2688,59,1431388800,5,1,0,0,1,0,0,32.0
2689,58,1431475200,5,2,0,0,1,0,0,31.0
2690,68,1431561600,5,3,0,0,1,0,0,32.0
2691,70,1431648000,5,4,0,0,1,0,0,34.0
2692,74,1431734400,5,5,1,0,1,0,0,34.0
2693,82,1431820800,5,6,1,0,1,0,0,40.0
2694,63,1431907200,5,0,0,0,1,0,0,24.0
2695,60,1431993600,5,1,0,0,1,0,0,21.0
2696,49,1432080000,5,2,0,0,1,0,0,22.0
2697,63,1432166400,5,3,0,0,1,0,0,22.0
2698,77,1432252800,5,4,0,0,1,0,0,45.0
2699,89,1432339200,5,5,1,0,1,0,0,44.0
2700,100,1432425600,5,6,1,0,1,0,0,52.0
2701,89,1432512000,5,0,0,0,1,0,0,44.0
2702,61,1432598400,5,1,0,0,1,0,0,38.0
2703,53,1432684800,5,2,0,0,1,0,0,24.0
2704,68,1432771200,5,3,0,0,1,0,0,36.0
2705,70,1432857600,5,4,0,0,1,0,0,46.0
2706,92,1432944000,5,5,1,0,1,0,0,54.0
2707,88,1433030400,5,6,1,0,1,0,0,45.0
2708,53,1433116800,6,0,0,0,1,1,0,20.0
2709,54,1433203200,6,1,0,0,1,1,0,25.0
2710,60,1433289600,6,2,0,0,1,1,0,28.0
2711,71,1433376000,6,3,0,0,0,1,0,35.0
2712,71,1433462400,6,4,0,0,0,1,0,36.0
2713,98,1433548800,6,5,1,0,0,1,0,42.0
2714,98,1433635200,6,6,1,0,0,1,0,53.0
2715,51,1433721600,6,0,0,0,0,1,0,22.0
2716,56,1433808000,6,1,0,0,0,1,0,31.0
2717,53,1433894400,6,2,0,0,0,1,0,30.0
2718,59,1433980800,6,3,0,0,0,1,0,23.0
2719,72,1434067200,6,4,0,0,0,1,0,46.0
2720,98,1434153600,6,5,1,0,0,1,0,56.0
2721,84,1434240000,6,6,1,0,0,1,0,38.0
2722,67,1434326400,6,0,0,0,0,1,0,35.0
2723,55,1434412800,6,1,0,0,0,1,0,28.0
2724,55,1434499200,6,2,0,0,0,1,0,24.0
2725,69,1434585600,6,3,0,0,0,1,0,33.0
2726,83,1434672000,6,4,0,0,0,1,0,41.0
2727,100,1434758400,6,5,1,0,0,1,0,53.0
2728,91,1434844800,6,6,1,0,0,1,0,48.0
2729,53,1434931200,6,0,0,0,0,1,0,26.0
2730,58,1435017600,6,1,0,0,0,1,0,27.0
2731,55,1435104000,6,2,0,0,0,1,0,21.0
2732,61,1435190400,6,3,0,0,0,1,0,29.0
2733,67,1435276800,6,4,0,0,0,1,0,30.0
2734,80,1435363200,6,5,1,0,0,1,0,40.0
2735,74,1435449600,6,6,1,0,0,1,0,30.0
2736,59,1435536000,6,0,0,0,0,1,0,25.0
2737,63,1435622400,6,1,0,0,0,1,0,23.0
2738,65,1435708800,7,2,0,0,0,1,0,37.0
2739,72,1435795200,7,3,0,0,0,1,0,41.0
2740,78,1435881600,7,4,0,0,0,1,0,40.0
2741,100,1435968000,7,5,1,0,0,1,0,50.0
2742,83,1436054400,7,6,1,0,0,1,0,43.0
2743,50,1436140800,7,0,0,0,0,1,0,22.0
2744,63,1436227200,7,1,0,0,0,1,0,36.0
2745,61,1436313600,7,2,0,0,0,1,0,32.0
2746,58,1436400000,7,3,0,0,0,1,0,20.0
2747,65,1436486400,7,4,0,0,0,1,0,27.0
2748,80,1436572800,7,5,1,0,0,1,0,47.0
2749,69,1436659200,7,6,1,0,0,1,0,34.0
2750,56,1436745600,7,0,0,0,0,1,0,23.0
2751,61,1436832000,7,1,0,0,0,1,0,32.0
2752,52,1436918400,7,2,0,0,0,1,0,26.0
2753,68,1437004800,7,3,0,0,0,1,0,33.0
2754,58,1437091200,7,4,0,0,0,1,0,32.0
2755,74,1437177600,7,5,1,0,0,1,0,32.0
2756,84,1437264000,7,6,1,0,0,1,0,49.0
2757,53,1437350400,7,0,0,0,0,1,0,31.0
2758,55,1437436800,7,1,0,0,0,1,0,25.0
2759,62,1437523200,7,2,0,0,0,1,0,34.0
2760,70,1437609600,7,3,0,0,0,1,0,26.0
2761,92,1437696000,7,4,0,0,0,1,0,45.0
2762,93,1437782400,7,5,1,0,0,1,0,52.0
2763,99,1437868800,7,6,1,0,0,1,0,47.0
2764,69,1437955200,7,0,0,0,0,1,0,37.0
2765,77,1438041600,7,1,0,0,0,1,0,41.0
2766,61,1438128000,7,2,0,0,0,1,0,30.0
2767,69,1438214400,7,3,0,0,0,1,0,37.0
2768,64,1438300800,7,4,0,0,0,1,0,35.0
2769,68,1438387200,8,5,1,0,0,1,0,35.0
2770,65,1438473600,8,6,1,0,0,1,0,23.0
2771,44,1438560000,8,0,0,0,0,1,0,20.0
2772,43,1438646400,8,1,0,0,0,1,0,15.0
2773,45,1438732800,8,2,0,0,0,1,0,29.0
2774,47,1438819200,8,3,0,0,0,1,0,32.0
2775,73,1438905600,8,4,0,0,0,1,0,29.0
2776,100,1438992000,8,5,1,0,0,1,0,49.0
2777,65,1439078400,8,6,1,0,0,1,0,34.0
2778,54,1439164800,8,0,0,0,0,1,0,33.0
2779,58,1439251200,8,1,0,0,0,1,0,23.0
2780,48,1439337600,8,2,0,0,0,1,0,36.0
2781,59,1439424000,8,3,0,0,0,1,0,28.0
2782,67,1439510400,8,4,0,0,0,1,0,28.0
2783,71,1439596800,8,5,1,0,0,1,0,30.0
2784,70,1439683200,8,6,1,0,0,1,0,40.0
2785,54,1439769600,8,0,0,0,0,1,0,23.0
2786,44,1439856000,8,1,0,0,0,1,0,20.0
2787,48,1439942400,8,2,0,0,0,1,0,27.0
2788,46,1440028800,8,3,0,0,0,1,0,17.0
2789,58,1440115200,8,4,0,0,0,1,0,32.0
2790,77,1440201600,8,5,1,0,0,1,0,39.0
2791,81,1440288000,8,6,1,0,0,1,0,44.0
2792,42,1440374400,8,0,0,0,0,1,0,21.0
2793,45,1440460800,8,1,0,0,0,1,0,16.0
2794,42,1440547200,8,2,0,0,0,1,0,28.0
2795,46,1440633600,8,3,0,0,0,1,0,21.0
2796,55,1440720000,8,4,0,0,0,1,0,31.0
2797,68,1440806400,8,5,1,0,0,1,0,35.0
2798,68,1440892800,8,6,1,0,0,1,0,32.0
2799,46,1440979200,8,0,0,0,0,1,0,30.0
2800,61,1441065600,9,1,0,0,0,0,1,40.0
2801,54,1441152000,9,2,0,0,0,0,1,35.0
2802,54,1441238400,9,3,0,0,0,0,1,16.0
2803,70,1441324800,9,4,0,0,0,0,1,41.0
2804,88,1441411200,9,5,1,0,0,0,1,38.0
2805,100,1441497600,9,6,1,0,0,0,1,56.0
2806,76,1441584000,9,0,0,0,0,0,1,39.0
2807,49,1441670400,9,1,0,0,0,0,1,20.0
2808,62,1441756800,9,2,0,0,0,0,1,28.0
2809,55,1441843200,9,3,0,0,0,0,1,34.0
2810,66,1441929600,9,4,0,0,0,0,1,41.0
2811,97,1442016000,9,5,1,0,0,0,1,47.0
2812,82,1442102400,9,6,1,0,0,0,1,45.0
2813,49,1442188800,9,0,0,0,0,0,1,20.0
2814,52,1442275200,9,1,0,0,0,0,1,21.0
2815,60,1442361600,9,2,0,0,0,0,1,24.0
2816,59,1442448000,9,3,0,0,0,0,1,34.0
2817,62,1442534400,9,4,0,0,0,0,1,28.0
2818,87,1442620800,9,5,1,0,0,0,1,45.0
2819,79,1442707200,9,6,1,0,0,0,1,36.0
2820,49,1442793600,9,0,0,0,0,0,1,26.0
2821,58,1442880000,9,1,0,0,0,0,1,24.0
2822,54,1442966400,9,2,0,0,0,0,1,19.0
2823,57,1443052800,9,3,0,0,0,0,1,22.0
2824,77,1443139200,9,4,0,0,0,0,1,51.0
2825,97,1443225600,9,5,1,0,0,0,1,52.0
2826,77,1443312000,9,6,1,0,0,0,1,34.0
2827,49,1443398400,9,0,0,0,0,0,1,20.0
2828,58,1443484800,9,1,0,0,0,0,1,31.0
2829,59,1443571200,9,2,0,0,0,0,1,28.0
2830,48,1443657600,10,3,0,0,0,0,1,24.0
2831,66,1443744000,10,4,0,0,0,0,1,35.0
2832,100,1443830400,10,5,1,0,0,0,1,59.0
2833,81,1443916800,10,6,1,0,0,0,1,39.0
2834,45,1444003200,10,0,0,0,0,0,1,30.0
2835,55,1444089600,10,1,0,0,0,0,1,25.0
2836,51,1444176000,10,2,0,0,0,0,1,28.0
2837,52,1444262400,10,3,0,0,0,0,1,20.0
2838,67,1444348800,10,4,0,0,0,0,1,32.0
2839,95,1444435200,10,5,1,0,0,0,1,46.0
2840,90,1444521600,10,6,1,0,0,0,1,47.0
2841,56,1444608000,10,0,0,0,0,0,1,22.0
2842,62,1444694400,10,1,0,0,0,0,1,38.0
2843,50,1444780800,10,2,0,0,0,0,1,36.0
2844,66,1444867200,10,3,0,0,0,0,1,42.0
2845,60,1444953600,10,4,0,0,0,0,1,35.0
2846,85,1445040000,10,5,1,0,0,0,1,40.0
2847,89,1445126400,10,6,1,0,0,0,1,48.0
2848,51,1445212800,10,0,0,0,0,0,1,23.0
2849,51,1445299200,10,1,0,0,0,0,1,27.0
2850,51,1445385600,10,2,0,0,0,0,1,25.0
2851,61,1445472000,10,3,0,0,0,0,1,29.0
2852,69,1445558400,10,4,0,0,0,0,1,36.0
2853,90,1445644800,10,5,1,0,0,0,1,47.0
2854,77,1445731200,10,6,1,0,0,0,1,27.0
2855,45,1445817600,10,0,0,0,0,0,1,26.0
2856,42,1445904000,10,1,0,0,0,0,1,30.0
2857,51,1445990400,10,2,0,0,0,0,1,31.0
2858,55,1446076800,10,3,0,0,0,0,1,25.0
2859,61,1446163200,10,4,0,0,0,0,1,37.0
2860,52,1446249600,10,5,1,0,0,0,1,26.0
2861,82,1446336000,11,6,1,0,0,0,1,40.0
2862,53,1446422400,11,0,0,0,0,0,1,38.0
2863,47,1446508800,11,1,0,0,0,0,1,20.0
2864,59,1446595200,11,2,0,0,0,0,1,29.0
2865,51,1446681600,11,3,0,0,0,0,1,33.0
2866,72,1446768000,11,4,0,0,0,0,1,38.0
2867,74,1446854400,11,5,1,0,0,0,1,28.0
2868,76,1446940800,11,6,1,0,0,0,1,34.0
2869,58,1447027200,11,0,0,0,0,0,1,30.0
2870,56,1447113600,11,1,0,0,0,0,1,38.0
2871,46,1447200000,11,2,0,0,0,0,1,24.0
2872,60,1447286400,11,3,0,0,0,0,1,31.0
2873,75,1447372800,11,4,0,0,0,0,1,45.0
2874,100,1447459200,11,5,1,0,0,0,1,54.0
2875,69,1447545600,11,6,1,0,0,0,1,31.0
2876,42,1447632000,11,0,0,0,0,0,1,35.0
2877,68,1447718400,11,1,0,0,0,0,1,36.0
2878,52,1447804800,11,2,0,0,0,0,1,19.0
2879,61,1447891200,11,3,0,0,0,0,1,26.0
2880,60,1447977600,11,4,0,0,0,0,1,37.0
2881,84,1448064000,11,5,1,0,0,0,1,38.0
2882,92,1448150400,11,6,1,0,0,0,1,52.0
2883,58,1448236800,11,0,0,0,0,0,1,39.0
2884,53,1448323200,11,1,0,0,0,0,1,27.0
2885,60,1448409600,11,2,0,0,0,0,1,27.0
2886,64,1448496000,11,3,0,0,0,0,1,30.0
2887,62,1448582400,11,4,0,0,0,0,1,29.0
2888,70,1448668800,11,5,1,0,0,0,1,40.0
2889,81,1448755200,11,6,1,0,0,0,1,39.0
2890,64,1448841600,11,0,0,0,0,0,1,33.0
2891,62,1448928000,12,1,0,1,0,0,1,28.0
2892,65,1449014400,12,2,0,1,0,0,0,30.0
2893,47,1449100800,12,3,0,1,0,0,0,36.0
2894,55,1449187200,12,4,0,1,0,0,0,32.0
2895,86,1449273600,12,5,1,1,0,0,0,47.0
2896,100,1449360000,12,6,1,1,0,0,0,52.0
2897,59,1449446400,12,0,0,1,0,0,0,30.0
2898,67,1449532800,12,1,0,1,0,0,0,33.0
2899,65,1449619200,12,2,0,1,0,0,0,31.0
2900,63,1449705600,12,3,0,1,0,0,0,25.0
2901,72,1449792000,12,4,0,1,0,0,0,33.0
2902,67,1449878400,12,5,1,1,0,0,0,33.0
2903,85,1449964800,12,6,1,1,0,0,0,39.0
2904,53,1450051200,12,0,0,1,0,0,0,34.0
2905,52,1450137600,12,1,0,1,0,0,0,38.0
2906,71,1450224000,12,2,0,1,0,0,0,33.0
2907,80,1450310400,12,3,0,1,0,0,0,43.0
2908,68,1450396800,12,4,0,1,0,0,0,35.0
2909,91,1450483200,12,5,1,1,0,0,0,51.0
2910,97,1450569600,12,6,1,1,0,0,0,48.0
2911,66,1450656000,12,0,0,1,0,0,0,30.0
2912,73,1450742400,12,1,0,1,0,0,0,37.0
2913,77,1450828800,12,2,0,1,0,0,0,35.0
2914,72,1450915200,12,3,0,1,0,0,0,42.0
2915,78,1451001600,12,4,0,1,0,0,0,43.0
2916,68,1451088000,12,5,1,1,0,0,0,41.0
2917,71,1451174400,12,6,1,1,0,0,0,27.0
2918,75,1451260800,12,0,0,1,0,0,0,45.0
2919,77,1451347200,12,1,0,1,0,0,0,36.0
2920,74,1451433600,12,2,0,1,0,0,0,46.0
2921,90,1451520000,12,3,0,1,0,0,0,46.0
2922,44,1451606400,1,4,0,1,0,0,0,20.0
2923,58,1451692800,1,5,1,1,0,0,0,34.0
2924,50,1451779200,1,6,1,1,0,0,0,34.0
2925,37,1451865600,1,0,0,1,0,0,0,15.0
2926,40,1451952000,1,1,0,1,0,0,0,11.0
2927,37,1452038400,1,2,0,1,0,0,0,12.0
2928,37,1452124800,1,3,0,1,0,0,0,20.0
2929,45,1452211200,1,4,0,1,0,0,0,18.0
2930,52,1452297600,1,5,1,1,0,0,0,28.0
2931,55,1452384000,1,6,1,1,0,0,0,38.0
2932,30,1452470400,1,0,0,1,0,0,0,16.0
2933,39,1452556800,1,1,0,1,0,0,0,13.0
2934,42,1452643200,1,2,0,1,0,0,0,23.0
2935,34,1452729600,1,3,0,1,0,0,0,18.0
2936,36,1452816000,1,4,0,1,0,0,0,17.0
2937,58,1452902400,1,5,1,1,0,0,0,31.0
2938,61,1452988800,1,6,1,1,0,0,0,33.0
2939,48,1453075200,1,0,0,1,0,0,0,31.0
2940,45,1453161600,1,1,0,1,0,0,0,22.0
2941,48,1453248000,1,2,0,1,0,0,0,18.0
2942,60,1453334400,1,3,0,1,0,0,0,33.0
2943,66,1453420800,1,4,0,1,0,0,0,25.0
2944,100,1453507200,1,5,1,1,0,0,0,46.0
2945,69,1453593600,1,6,1,1,0,0,0,40.0
2946,55,1453680000,1,0,0,1,0,0,0,32.0
2947,61,1453766400,1,1,0,1,0,0,0,32.0
2948,57,1453852800,1,2,0,1,0,0,0,24.0
2949,53,1453939200,1,3,0,1,0,0,0,28.0
2950,50,1454025600,1,4,0,1,0,0,0,15.0
2951,80,1454112000,1,5,1,1,0,0,0,43.0
2952,67,1454198400,1,6,1,1,0,0,0,29.0
2953,66,1454284800,2,0,0,1,0,0,0,24.0
2954,49,1454371200,2,1,0,1,0,0,0,18.0
2955,64,1454457600,2,2,0,1,0,0,0,30.0
2956,53,1454544000,2,3,0,1,0,0,0,38.0
2957,78,1454630400,2,4,0,1,0,0,0,37.0
2958,100,1454716800,2,5,1,1,0,0,0,53.0
2959,97,1454803200,2,6,1,1,0,0,0,52.0
2960,63,1454889600,2,0,0,1,0,0,0,21.0
2961,52,1454976000,2,1,0,1,0,0,0,30.0
2962,54,1455062400,2,2,0,1,0,0,0,18.0
2963,65,1455148800,2,3,0,1,0,0,0,34.0
2964,66,1455235200,2,4,0,1,0,0,0,27.0
2965,84,1455321600,2,5,1,1,0,0,0,39.0
2966,84,1455408000,2,6,1,1,0,0,0,43.0
2967,96,1455494400,2,0,0,1,0,0,0,42.0
2968,56,1455580800,2,1,0,1,0,0,0,23.0
2969,66,1455667200,2,2,0,1,0,0,0,30.0
2970,65,1455753600,2,3,0,1,0,0,0,35.0
2971,72,1455840000,2,4,0,1,0,0,0,32.0
2972,94,1455926400,2,5,1,1,0,0,0,45.0
2973,97,1456012800,2,6,1,1,0,0,0,49.0
2974,74,1456099200,2,0,0,1,0,0,0,30.0
2975,53,1456185600,2,1,0,1,0,0,0,27.0
2976,71,1456272000,2,2,0,1,0,0,0,29.0
2977,66,1456358400,2,3,0,1,0,0,0,30.0
2978,67,1456444800,2,4,0,1,0,0,0,35.0
2979,100,1456531200,2,5,1,1,0,0,0,51.0
2980,93,1456617600,2,6,1,1,0,0,0,43.0
2981,59,1456704000,2,0,0,0,0,0,0,29.0
2982,53,1456790400,3,1,0,0,0,0,0,26.0
2983,57,1456876800,3,2,0,0,0,0,0,37.0
2984,53,1456963200,3,3,0,0,0,0,0,27.0
2985,58,1457049600,3,4,0,0,1,0,0,31.0
2986,76,1457136000,3,5,1,0,1,0,0,40.0
2987,74,1457222400,3,6,1,0,1,0,0,37.0
2988,41,1457308800,3,0,0,0,1,0,0,22.0
2989,55,1457395200,3,1,0,0,1,0,0,33.0
2990,50,1457481600,3,2,0,0,1,0,0,23.0
2991,53,1457568000,3,3,0,0,1,0,0,27.0
2992,61,1457654400,3,4,0,0,1,0,0,34.0
2993,100,1457740800,3,5,1,0,1,0,0,42.0
2994,78,1457827200,3,6,1,0,1,0,0,47.0
2995,56,1457913600,3,0,0,0,1,0,0,29.0
2996,59,1458000000,3,1,0,0,1,0,0,29.0
2997,63,1458086400,3,2,0,0,1,0,0,37.0
2998,82,1458172800,3,3,0,0,1,0,0,41.0
2999,77,1458259200,3,4,0,0,1,0,0,51.0
3000,90,1458345600,3,5,1,0,1,0,0,43.0
3001,66,1458432000,3,6,1,0,1,0,0,37.0
3002,55,1458518400,3,0,0,0,1,0,0,26.0
3003,41,1458604800,3,1,0,0,1,0,0,22.0
3004,52,1458691200,3,2,0,0,1,0,0,19.0
3005,56,1458777600,3,3,0,0,1,0,0,37.0
3006,57,1458864000,3,4,0,0,1,0,0,16.0
3007,78,1458950400,3,5,1,0,1,0,0,46.0
3008,78,1459036800,3,6,1,0,1,0,0,38.0
3009,45,1459123200,3,0,0,0,1,0,0,29.0
3010,44,1459209600,3,1,0,0,1,0,0,15.0
3011,56,1459296000,3,2,0,0,1,0,0,28.0
3012,56,1459382400,3,3,0,0,1,0,0,30.0
3013,59,1459468800,4,4,0,0,1,0,0,31.0
3014,72,1459555200,4,5,1,0,1,0,0,33.0
3015,65,1459641600,4,6,1,0,1,0,0,33.0
3016,51,1459728000,4,0,0,0,1,0,0,26.0
3017,46,1459814400,4,1,0,0,1,0,0,24.0
3018,53,1459900800,4,2,0,0,1,0,0,27.0
3019,100,1459987200,4,3,0,0,1,0,0,51.0
3020,74,1460073600,4,4,0,0,1,0,0,27.0
